userId,rating,handle,email,comment,image_url
AX0W0RBAT1U5P,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A4ZAYGW831ZGI,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A33NK5A93KYY18,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A26GD7O74RXO5U,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AJH1W7OZFOQOV,1.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1I23JXTA2S26Y,1.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2M02TL1Q0DP5N,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A38WWMXS79XUQ,3.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3D56ZP414BSYM,1.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AOH2G25W8VIH8,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A29MELWFWIMA97,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3EXX27AG2ME73,3.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2OP2CSTX6AKMC,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3SNKT328SFDP0,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AD97051316Y60,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2SHDKBQI0C154,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2DYSEWC611N2X,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A103FNP25GNMPH,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2QXCIS1LFQ03U,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A18QNNV7OZCE6Y,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2651ZXBNPFTSZ,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2ESA1VGMHQGYZ,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A174U71I3NP4SP,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2W9J3QQYHLX6S,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A28621TSIR5EOG,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3TQGJS4RKXIS4,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
ABGTI80PCPVZD,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A36FZLWNAOB2RN,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AWP7ZZU84TGFD,4.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3UE28QI4CMRRL,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
APBEP2EXGI6OW,5.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
ARJTZ51250146,1.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AMCPTON572D5Y,3.0,tra-a-a-a-nsit-area-contempora-a-a-a-nia,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3I2O09MBTDSEX,5.0,les-llenga-a-a-a-a-a-es-d-africa-biblioteca-universal-empa-a-a-a-a-aºries,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2LL0FGGA84TR8,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A38YS0023YIYD2,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1YT6IFH1U3YJW,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A17OS3OZ12OE84,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1TF7J7NKQX29C,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A15NF2USUI0WGS,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A316X08W2KW53I,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2YBHNCDU8OSAS,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AC3WM8RODP47A,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2YS9DNDQEZ45J,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3UDZACELZK6,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3GMHOF77CT1HR,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3JZWBOF4RNJF1,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AOEG51XA9X3XE,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AQLBICYNR2YNP,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3KRQ1VOJDCVB8,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3MTGS5HV11NYS,2.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1WLVR8F7C8X9Q,3.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1OKKJBQ0DPFTB,2.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A22NH69NM8JHG0,2.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2P99LRDXBF8NF,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2A9KQ3L1R7DBJ,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2MKVRL81XUUOP,1.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1JJGNE4LAJQBU,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A35MCE6SC0UVJ1,3.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1U90MYVSLLFI1,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
ATJR5NDZTLBC2,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AAPS7HG9QGDA6,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3023P506POH9W,3.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A373DEIH9BXSNZ,4.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2AG1HX4S11ZOW,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3HPWCO03NENL4,5.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1SYBK9AW2FXYT,3.0,espurnes-de-sang-la-negra,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
